Date,Binance_Coin,Etherume,Litecoin,Ripple,Bitcoin,Tether
6-Jun-18,17.24749947,607.1240234,121.1829987,0.674796999,7653.97998,1.000689983
7-Jun-18,16.26309967,605.1870117,121.4260025,0.678128004,7678.240234,0.998749971
8-Jun-18,16.2737999,601.0770264,120.0839996,0.67434299,7624.919922,1.001790047
9-Jun-18,15.96319962,597.5620117,117.7409973,0.659754992,7531.97998,1.006080031
10-Jun-18,14.18420029,526.4790039,107.0439987,0.588126004,6786.02002,0.99821502
11-Jun-18,15.3835001,533.2839966,107.5159988,0.604066014,6906.919922,1.001929998
12-Jun-18,15.2262001,496.8429871,100.7519989,0.562933028,6582.359863,1.000769973
13-Jun-18,14.58909988,477.493988,94.07559967,0.534663022,6349.899902,1.003530025
14-Jun-18,14.89529991,519.7420044,101.1539993,0.561306,6675.350098,1.00395
15-Jun-18,15.04810047,491.0039978,96.6760025,0.537706971,6456.580078,1.006950021
16-Jun-18,15.80920029,499.6419983,97.57700348,0.534784019,6550.160156,1.004240036
17-Jun-18,16.5788002,500.447998,96.1026001,0.528216004,6499.27002,1.005480051
18-Jun-18,16.87969971,518.8909912,98.81900024,0.537495017,6734.819824,1.002830029
19-Jun-18,16.69960022,537.9569702,98.83769989,0.549620986,6769.939941,1.000219941
20-Jun-18,16.06189919,536.2680054,97.99349976,0.539286017,6776.549805,0.998829007
21-Jun-18,17.05330086,527.3670044,96.92549896,0.534775019,6729.740234,1.000530005
22-Jun-18,15.59389973,465.8169861,85.07589722,0.486947,6083.689941,1.003000021
23-Jun-18,15.55119991,474.519989,82.60369873,0.491284013,6162.47998,1.001979947
24-Jun-18,14.44760036,457.6719971,80.77709961,0.477380008,6173.22998,1.005100012
25-Jun-18,14.92090034,460.3099976,81.83339691,0.481752992,6249.180176,1.000620008
26-Jun-18,14.11999989,432.7720032,76.86669922,0.456001014,6093.669922,1.000560045
27-Jun-18,14.05010033,442.3649902,80.65969849,0.470369995,6157.129883,0.997934997
28-Jun-18,14.12460041,422.3649902,74.92980194,0.448457986,5903.439941,0.997192979
29-Jun-18,14.50860023,436.0090027,78.76889801,0.453079998,6218.299805,1.003329992
30-Jun-18,14.6573,455.1799927,81.37400055,0.466244996,6404,0.999191999
1-Jul-18,14.40410042,453.9179993,80.24289703,0.461358011,6385.819824,0.99882102
2-Jul-18,14.57059956,475.3469849,85.25710297,0.486122012,6614.180176,0.998858988
3-Jul-18,14.17150021,464.1950073,85.1013031,0.485222995,6529.589844,1.000319958
4-Jul-18,14.00549984,467.3179932,85.4940033,0.490043014,6597.549805,0.99919498
5-Jul-18,13.85050011,474.4119873,83.76000214,0.481624991,6639.140137,1.006139994
6-Jul-18,13.52960014,474.0119934,83.37809753,0.479151011,6673.5,1.00316
7-Jul-18,14.40480042,491.6600037,86.20189667,0.492477,6856.930176,1.00620997
8-Jul-18,13.99190044,489.118988,82.39600372,0.47774899,6773.879883,1.00425005
9-Jul-18,13.66450024,476.6820068,80.85759735,0.474269986,6741.75,1.007500052
10-Jul-18,12.76130009,434.4240112,76.08350372,0.445042014,6329.950195,1.001199961
11-Jul-18,12.70489979,446.5180054,78.69989777,0.450233012,6394.709961,1.001160026
12-Jul-18,12.07059956,430.0740051,76.80860138,0.435364008,6228.810059,0.999069989
13-Jul-18,12.18010044,434.0270081,76.94249725,0.438740999,6238.049805,1.001420021
14-Jul-18,12.0965004,436.0859985,76.72239685,0.439271003,6276.120117,1.002650023
15-Jul-18,12.28909969,449.8500061,78.93900299,0.445894003,6359.640137,0.998351991
16-Jul-18,13.23729992,480.6579895,84.59590149,0.483401,6741.75,0.999139011
17-Jul-18,13.71280003,501.0020142,89.80609894,0.505586982,7321.040039,1.000130057
18-Jul-18,12.86480045,480.5130005,86.96209717,0.486389011,7370.779785,1.002210021
19-Jul-18,12.91800022,469.618988,86.66770172,0.476433009,7466.859863,0.998088002
20-Jul-18,12.07089996,450.697998,82.75460052,0.446994007,7354.129883,1.001029968
21-Jul-18,12.18529987,462.4360046,84.46389771,0.455410004,7419.290039,1.000040054
22-Jul-18,12.11989975,459.6570129,83.15619659,0.449310988,7418.490234,0.999843001
23-Jul-18,12.01990032,450.8529968,82.43319702,0.445275992,7711.109863,0.997496009
24-Jul-18,12.14509964,479.3729858,89.28520203,0.457623005,8424.269531,0.996505022
25-Jul-18,12.93939972,472.4930115,86.28170013,0.459829003,8181.390137,0.998790979
26-Jul-18,13.39729977,464.0369873,84.02749634,0.449919999,7951.580078,0.997950971
27-Jul-18,13.92269993,469.6659851,84.46360016,0.453635007,8165.009766,0.997117996
28-Jul-18,14.60169983,466.8980103,83.62400055,0.453667015,8192.150391,0.997887015
29-Jul-18,14.02120018,466.6650085,84.08409882,0.45330599,8218.459961,0.99891901
30-Jul-18,13.21689987,457.0809937,82.84989929,0.446107,8180.47998,0.99891001
31-Jul-18,13.77540016,433.8670044,79.70230103,0.43522501,7780.439941,0.99950701
1-Aug-18,13.57390022,420.7470093,77.85559845,0.445852011,7624.910156,0.99940902
2-Aug-18,14.17689991,412.6210022,76.13880157,0.430254012,7567.149902,1.000659943
